id,Region,Taxonomy,Dwellings
AREA # 35,Mayaro/Rio Claro,MCF/LWAL+DNO/HEX:2,160.2
AREA # 35,Mayaro/Rio Claro,MCF/LWAL+DNO/HEX:3,20.5
AREA # 35,Mayaro/Rio Claro,MCF/LWAL+DUC/HEX:1,0.2
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DNO/HEX:1,494.5
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DNO/HEX:2,395.5
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DNO/HEX:3,55.3
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DUC/HEX:1,0.3
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DUC/HEX:2,0.9
AREA # 35,Mayaro/Rio Claro,MR/LWAL+DUC/HEX:3,1.8
AREA # 35,Mayaro/Rio Claro,MUR+ADO/LWAL+DNO/HEX:1,2.4
AREA # 35,Mayaro/Rio Claro,MUR+ADO/LWAL+DNO/HEX:2,2.4
AREA # 35,Mayaro/Rio Claro,MUR/LWAL+DNO/HEX:1,797.8
AREA # 35,Mayaro/Rio Claro,MUR/LWAL+DNO/HEX:2,684.7
AREA # 35,Mayaro/Rio Claro,UNK/HEX:1,11.0
AREA # 35,Mayaro/Rio Claro,W+WLI/LDUAL+DNO/HEX:1,1050.0
AREA # 35,Mayaro/Rio Claro,W+WLI/LDUAL+DNO/HEX:2,1140.5
AREA # 35,Mayaro/Rio Claro,W+WLI/LFM+DNO/HEX:2/SOS,424.4
AREA # 35,Mayaro/Rio Claro,W+WS/LPB+DNO/HEX:1,991.5
AREA # 35,Mayaro/Rio Claro,W+WS/LPB+DNO/HEX:2,859.4
AREA # 35,Mayaro/Rio Claro,W+WWD/LWAL+DNO/HEX:1,7.2
AREA # 36,Sangre Grande,CR/LFINF+DNO/HEX:2,173.9
AREA # 36,Sangre Grande,CR/LFINF+DNO/HEX:3,97.5
AREA # 36,Sangre Grande,CR/LFM+DNO/HEX:1,674.5
AREA # 36,Sangre Grande,CR/LFM+DNO/HEX:2,479.0
AREA # 36,Sangre Grande,MCF/LWAL+DNO/HEX:1,766.3
AREA # 36,Sangre Grande,MCF/LWAL+DNO/HEX:2,511.2
AREA # 36,Sangre Grande,MCF/LWAL+DNO/HEX:3,97.5
AREA # 36,Sangre Grande,MCF/LWAL+DUC/HEX:1,0.6
AREA # 36,Sangre Grande,MR/LWAL+DNO/HEX:1,1275.8
AREA # 36,Sangre Grande,MR/LWAL+DNO/HEX:2,1054.6
AREA # 36,Sangre Grande,MR/LWAL+DNO/HEX:3,249.0
AREA # 36,Sangre Grande,MR/LWAL+DUC/HEX:1,1.3
AREA # 36,Sangre Grande,MR/LWAL+DUC/HEX:2,1.2
AREA # 36,Sangre Grande,MR/LWAL+DUC/HEX:3,2.5
AREA # 36,Sangre Grande,MUR+ADO/LWAL+DNO/HEX:1,21.9
AREA # 36,Sangre Grande,MUR+ADO/LWAL+DNO/HEX:2,18.8
AREA # 36,Sangre Grande,MUR/LWAL+DNO/HEX:1,2187.0
AREA # 36,Sangre Grande,MUR/LWAL+DNO/HEX:2,1979.8
AREA # 36,Sangre Grande,UNK/HEX:1,23.0
